origem,destino,tipo,evidencia,status
EF08MA14,EF08MA17,relacionada,EF08MA14,confirmada na planilha
EF07MA31,EF08MA19,pre_requisito,EF08MA19,confirmada na planilha
EF07MA32,EF08MA19,pre_requisito,EF08MA19,confirmada na planilha
EF07MA30,EF08MA20,pre_requisito,EF08MA20,confirmada na planilha
EF06MA30,EF08MA22,pre_requisito,EF08MA22,confirmada na planilha
EF07MA35,EF08MA25,pre_requisito,EF08MA25,confirmada na planilha
EF08MA25,EF08MA23,relacionada,EF08MA25,confirmada na planilha
EF08MA25,EF08MA24,relacionada,EF08MA25,confirmada na planilha
EF06MA08,EF09MA02,pre_requisito,EF09MA02,confirmada na planilha
EF07MA10,EF09MA02,pre_requisito,EF09MA02,confirmada na planilha
EF09MA02,EF09MA01,relacionada,EF09MA02,confirmada na planilha
EF09MA02,EF09MA03,relacionada,EF09MA02,confirmada na planilha
EF09MA02,EM13MAT104,pre_requisito,EF09MA02,confirmada na planilha
EF09MA02,EM13MAT103,pre_requisito,EF09MA02,confirmada na planilha
EF07MA12,EF09MA04,pre_requisito,EF09MA04,confirmada na planilha
EF08MA01,EF09MA04,pre_requisito,EF09MA04,confirmada na planilha
EF09MA02,EF09MA04,pre_requisito,EF09MA04,confirmada na planilha
EF09MA04,EF09MA18,relacionada,EF09MA04,confirmada na planilha
EF09MA04,EM13MAT103,pre_requisito,EF09MA04,confirmada na planilha
EF09MA04,EM13MAT203,pre_requisito,EF09MA04,confirmada na planilha
EF09MA04,EM13MAT313,pre_requisito,EF09MA04,confirmada na planilha
EF08MA04,EF09MA05,pre_requisito,EF09MA05,confirmada na planilha
EF09MA05,EM13MAT101,pre_requisito,EF09MA05,confirmada na planilha
EF09MA05,EM13MAT303,pre_requisito,EF09MA05,confirmada na planilha
EF09MA05,EM13MAT304,pre_requisito,EF09MA05,confirmada na planilha
EF09MA05,EM13MAT404,pre_requisito,EF09MA05,confirmada na planilha
EF09MA05,EM13MAT507,pre_requisito,EF09MA05,confirmada na planilha
EF09MA05,EM13MAT508,pre_requisito,EF09MA05,confirmada na planilha
EF08MA06,EF09MA06,pre_requisito,EF09MA06,confirmada na planilha
EF07MA17,EF09MA06,pre_requisito,EF09MA06,confirmada na planilha
EF09MA06,EM13MAT101,pre_requisito,EF09MA06,confirmada na planilha
EF09MA06,EM13MAT401,pre_requisito,EF09MA06,confirmada na planilha
EF09MA06,EM13MAT402,pre_requisito,EF09MA06,confirmada na planilha
EF09MA06,EM13MAT404,pre_requisito,EF09MA06,confirmada na planilha
EF09MA06,EM13MAT501,pre_requisito,EF09MA06,confirmada na planilha
EF09MA06,EM13MAT502,pre_requisito,EF09MA06,confirmada na planilha
EF07MA17,EF09MA08,pre_requisito,EF09MA08,confirmada na planilha
EF08MA12,EF09MA08,pre_requisito,EF09MA08,confirmada na planilha
EF08MA13,EF09MA08,pre_requisito,EF09MA08,confirmada na planilha
EF09MA08,EF09MA07,relacionada,EF09MA08,confirmada na planilha
EF09MA08,EM13MAT101,pre_requisito,EF09MA08,confirmada na planilha
EF07MA18,EF09MA09,pre_requisito,EF09MA09,confirmada na planilha
EF09MA09,EM13MAT402,pre_requisito,EF09MA09,confirmada na planilha
EF07MA24,EF09MA10,pre_requisito,EF09MA10,confirmada na planilha
EF09MA10,EF09MA11,relacionada,EF09MA10,confirmada na planilha
EF07MA24,EF09MA12,pre_requisito,EF09MA12,confirmada na planilha
EF09MA12,EF09MA15,relacionada,EF09MA12,confirmada na planilha
EF09MA12,EM13MAT308,pre_requisito,EF09MA12,confirmada na planilha
EF09MA12,EF09MA13,pre_requisito,EF09MA13,confirmada na planilha
EF09MA13,EM13MAT308,pre_requisito,EF09MA13,confirmada na planilha
EF09MA10,EF09MA14,pre_requisito,EF09MA14,confirmada na planilha
EF09MA13,EF09MA14,pre_requisito,EF09MA14,confirmada na planilha
EF09MA14,EM13MAT105,pre_requisito,EF09MA14,confirmada na planilha
EF09MA14,EM13MAT308,pre_requisito,EF09MA14,confirmada na planilha
EF07MA34,EF09MA20,pre_requisito,EF09MA20,confirmada na planilha
EF08MA22,EF09MA20,pre_requisito,EF09MA20,confirmada na planilha
EF09MA20,EM13MAT312,pre_requisito,EF09MA20,confirmada na planilha
EF07MA35,EF09MA22,pre_requisito,EF09MA22,confirmada na planilha
EF08MA25,EF09MA22,pre_requisito,EF09MA22,confirmada na planilha
EF09MA22,EF09MA21,relacionada,EF09MA22,confirmada na planilha
EF09MA22,EF09MA23,relacionada,EF09MA22,confirmada na planilha
EF09MA22,EM13MAT102,pre_requisito,EF09MA22,confirmada na planilha
EF09MA22,EM13MAT202,pre_requisito,EF09MA22,confirmada na planilha
EF09MA22,EM13MAT316,pre_requisito,EF09MA22,confirmada na planilha
EF01CI03,EF01CI04,relacionada_visao_geral,EF01CI03 + EF01CI04,confirmada na planilha
EF01CI05,EF01CI06,relacionada_visao_geral,EF01CI05 + EF01CI06,confirmada na planilha
EF02CI01,EF02CI02,relacionada_visao_geral,EF02CI01 + EF02CI02,confirmada na planilha
EF02CI05,EF02CI04,relacionada_visao_geral,EF02CI05 + EF02CI04,confirmada na planilha
EF02CI07,EF02CI08,relacionada_visao_geral,EF02CI07 + EF02CI08,confirmada na planilha
EF03CI03,EF03CI01,relacionada_visao_geral,EF03CI03 + EF03CI01,confirmada na planilha
EF03CI03,EF03CI02,relacionada_visao_geral,EF03CI03 + EF03CI02,confirmada na planilha
EF03CI05,EF03CI06,relacionada_visao_geral,EF03CI05 + EF03CI06,confirmada na planilha
EF03CI08,EF03CI09,relacionada_visao_geral,EF03CI08 + EF03CI09,confirmada na planilha
EF03CI08,EF03CI10,relacionada_visao_geral,EF03CI08 + EF03CI10,confirmada na planilha
EF04CI02,EF04CI03,relacionada_visao_geral,EF04CI02 + EF04CI03,confirmada na planilha
EF04CI04,EF04CI05,relacionada_visao_geral,EF04CI04 + EF04CI05,confirmada na planilha
EF04CI04,EF04CI06,relacionada_visao_geral,EF04CI04 + EF04CI06,confirmada na planilha
EF04CI08,EF04CI07,relacionada_visao_geral,EF04CI08 + EF04CI07,confirmada na planilha
EF04CI09,EF04CI10,relacionada_visao_geral,EF04CI09 + EF04CI10,confirmada na planilha
EF05CI02,EF05CI03,relacionada_visao_geral,EF05CI02 + EF05CI03,confirmada na planilha
EF05CI02,EF05CI04,relacionada_visao_geral,EF05CI02 + EF05CI04,confirmada na planilha
EF05CI02,EF05CI05,relacionada_visao_geral,EF05CI02 + EF05CI05,confirmada na planilha
EF05CI06,EF05CI07,relacionada_visao_geral,EF05CI06 + EF05CI07,confirmada na planilha
EF05CI08,EF05CI09,relacionada_visao_geral,EF05CI08 + EF05CI09,confirmada na planilha
EF05CI11,EF05CI10,relacionada_visao_geral,EF05CI11 + EF05CI10,confirmada na planilha
EF05CI12,EF05CI13,relacionada_visao_geral,EF05CI12 + EF05CI13,confirmada na planilha
EF01CI02,EF01CI03,pre_requisito,EF01CI03,confirmada na planilha
EF01CI03,EF01CI04,relacionada,EF01CI03,confirmada na planilha
EF01CI05,EF01CI06,relacionada,EF01CI05,confirmada na planilha
EF01CI01,EF02CI01,pre_requisito,EF02CI01,confirmada na planilha
EF02CI01,EF02CI02,relacionada,EF02CI01,confirmada na planilha
EF01CI01,EF02CI03,pre_requisito,EF02CI03,confirmada na planilha
EF02CI05,EF02CI04,relacionada,EF02CI05,confirmada na planilha
EF02CI05,EF02CI06,pre_requisito,EF02CI06,confirmada na planilha
EF02CI06,EF02CI04,relacionada,EF02CI06,confirmada na planilha
EF01CI05,EF02CI07,pre_requisito,EF02CI07,confirmada na planilha
EF02CI07,EF02CI08,relacionada,EF02CI07,confirmada na planilha
EF02CI01,EF03CI03,pre_requisito,EF03CI03,confirmada na planilha
EF03CI03,EF03CI01,relacionada,EF03CI03,confirmada na planilha
EF03CI03,EF03CI02,relacionada,EF03CI03,confirmada na planilha
EF02CI05,EF03CI04,pre_requisito,EF03CI04,confirmada na planilha
EF02CI06,EF03CI04,pre_requisito,EF03CI04,confirmada na planilha
EF03CI04,EF03CI06,relacionada,EF03CI04,confirmada na planilha
EF03CI04,EF03CI05,pre_requisito,EF03CI05,confirmada na planilha
EF03CI05,EF03CI06,relacionada,EF03CI05,confirmada na planilha
EF02CI07,EF03CI07,pre_requisito,EF03CI07,confirmada na planilha
EF03CI07,EF03CI09,relacionada,EF03CI07,confirmada na planilha
EF03CI07,EF03CI10,relacionada,EF03CI07,confirmada na planilha
EF01CI05,EF03CI08,pre_requisito,EF03CI08,confirmada na planilha
EF02CI07,EF03CI08,pre_requisito,EF03CI08,confirmada na planilha
EF02CI01,EF04CI01,pre_requisito,EF04CI01,confirmada na planilha
EF01CI01,EF04CI02,pre_requisito,EF04CI02,confirmada na planilha
EF02CI01,EF04CI02,pre_requisito,EF04CI02,confirmada na planilha
EF04CI02,EF04CI03,relacionada,EF04CI02,confirmada na planilha
EF03CI04,EF04CI04,pre_requisito,EF04CI04,confirmada na planilha
EF03CI05,EF04CI04,pre_requisito,EF04CI04,confirmada na planilha
EF04CI04,EF04CI05,relacionada,EF04CI04,confirmada na planilha
EF04CI04,EF04CI06,relacionada,EF04CI04,confirmada na planilha
EF04CI04,EF04CI07,relacionada,EF04CI04,confirmada na planilha
EF01CI03,EF04CI08,pre_requisito,EF04CI08,confirmada na planilha
EF04CI08,EF04CI07,relacionada,EF04CI08,confirmada na planilha
EF02CI07,EF04CI09,pre_requisito,EF04CI09,confirmada na planilha
EF03CI08,EF04CI09,pre_requisito,EF04CI09,confirmada na planilha
EF04CI09,EF04CI10,relacionada,EF04CI09,confirmada na planilha
EF01CI05,EF04CI11,pre_requisito,EF04CI11,confirmada na planilha
EF04CI11,EF04CI10,relacionada,EF04CI11,confirmada na planilha
EF01CI01,EF05CI01,pre_requisito,EF05CI01,confirmada na planilha
EF02CI01,EF05CI01,pre_requisito,EF05CI01,confirmada na planilha
EF04CI02,EF05CI01,pre_requisito,EF05CI01,confirmada na planilha
EF05CI02,EF05CI03,relacionada,EF05CI02,confirmada na planilha
EF05CI02,EF05CI04,relacionada,EF05CI02,confirmada na planilha
EF05CI02,EF05CI05,relacionada,EF05CI02,confirmada na planilha
EF04CI04,EF05CI06,pre_requisito,EF05CI06,confirmada na planilha
EF05CI06,EF05CI07,relacionada,EF05CI06,confirmada na planilha
EF04CI04,EF05CI08,pre_requisito,EF05CI08,confirmada na planilha
EF05CI06,EF05CI08,pre_requisito,EF05CI08,confirmada na planilha
EF05CI08,EF05CI09,relacionada,EF05CI08,confirmada na planilha
EF02CI07,EF05CI11,pre_requisito,EF05CI11,confirmada na planilha
EF03CI08,EF05CI11,pre_requisito,EF05CI11,confirmada na planilha
EF04CI09,EF05CI11,pre_requisito,EF05CI11,confirmada na planilha
EF05CI11,EF05CI10,relacionada,EF05CI11,confirmada na planilha
EF05CI11,EF05CI13,relacionada,EF05CI11,confirmada na planilha
EF02CI07,EF05CI12,pre_requisito,EF05CI12,confirmada na planilha
EF03CI08,EF05CI12,pre_requisito,EF05CI12,confirmada na planilha
EF04CI09,EF05CI12,pre_requisito,EF05CI12,confirmada na planilha
EF05CI11,EF05CI12,pre_requisito,EF05CI12,confirmada na planilha
EF05CI12,EF05CI10,relacionada,EF05CI12,confirmada na planilha
EF05CI12,EF05CI13,relacionada,EF05CI12,confirmada na planilha
EF06CI01,EF06CI03,relacionada_visao_geral,EF06CI01 + EF06CI03,confirmada na planilha
EF06CI01,EF06CI04,relacionada_visao_geral,EF06CI01 + EF06CI04,confirmada na planilha
EF06CI07,EF06CI08,relacionada_visao_geral,EF06CI07 + EF06CI08,confirmada na planilha
EF06CI07,EF06CI09,relacionada_visao_geral,EF06CI07 + EF06CI09,confirmada na planilha
EF06CI07,EF06CI10,relacionada_visao_geral,EF06CI07 + EF06CI10,confirmada na planilha
EF06CI11,EF06CI12,relacionada_visao_geral,EF06CI11 + EF06CI12,confirmada na planilha
EF06CI14,EF06CI13,relacionada_visao_geral,EF06CI14 + EF06CI13,confirmada na planilha
EF07CI03,EF07CI02,relacionada_visao_geral,EF07CI03 + EF07CI02,confirmada na planilha
EF07CI03,EF07CI01,relacionada_visao_geral,EF07CI03 + EF07CI01,confirmada na planilha
EF07CI03,EF07CI04,relacionada_visao_geral,EF07CI03 + EF07CI04,confirmada na planilha
EF07CI06,EF07CI05,relacionada_visao_geral,EF07CI06 + EF07CI05,confirmada na planilha
EF07CI07,EF07CI08,relacionada_visao_geral,EF07CI07 + EF07CI08,confirmada na planilha
EF07CI10,EF07CI11,relacionada_visao_geral,EF07CI10 + EF07CI11,confirmada na planilha
EF07CI13,EF07CI14,relacionada_visao_geral,EF07CI13 + EF07CI14,confirmada na planilha
EF07CI15,EF07CI16,relacionada_visao_geral,EF07CI15 + EF07CI16,confirmada na planilha
EF08CI06,EF08CI02,relacionada_visao_geral,EF08CI06 + EF08CI02,confirmada na planilha
EF08CI06,EF08CI03,relacionada_visao_geral,EF08CI06 + EF08CI03,confirmada na planilha
EF08CI06,EF08CI04,relacionada_visao_geral,EF08CI06 + EF08CI04,confirmada na planilha
EF08CI06,EF08CI05,relacionada_visao_geral,EF08CI06 + EF08CI05,confirmada na planilha
EF08CI08,EF08CI11,relacionada_visao_geral,EF08CI08 + EF08CI11,confirmada na planilha
EF08CI09,EF08CI10,relacionada_visao_geral,EF08CI09 + EF08CI10,confirmada na planilha
EF08CI13,EF08CI14,relacionada_visao_geral,EF08CI13 + EF08CI14,confirmada na planilha
EF08CI15,EF08CI16,relacionada_visao_geral,EF08CI15 + EF08CI16,confirmada na planilha
EF09CI01,EF09CI02,relacionada_visao_geral,EF09CI01 + EF09CI02,confirmada na planilha
EF09CI01,EF09CI03,relacionada_visao_geral,EF09CI01 + EF09CI03,confirmada na planilha
EF09CI07,EF09CI04,relacionada_visao_geral,EF09CI07 + EF09CI04,confirmada na planilha
EF09CI07,EF09CI05,relacionada_visao_geral,EF09CI07 + EF09CI05,confirmada na planilha
EF09CI07,EF09CI06,relacionada_visao_geral,EF09CI07 + EF09CI06,confirmada na planilha
EF09CI09,EF09CI08,relacionada_visao_geral,EF09CI09 + EF09CI08,confirmada na planilha
EF09CI09,EF09CI10,relacionada_visao_geral,EF09CI09 + EF09CI10,confirmada na planilha
EF09CI09,EF09CI11,relacionada_visao_geral,EF09CI09 + EF09CI11,confirmada na planilha
EF09CI13,EF09CI12,relacionada_visao_geral,EF09CI13 + EF09CI12,confirmada na planilha
EF09CI14,EF09CI17,relacionada_visao_geral,EF09CI14 + EF09CI17,confirmada na planilha
EF04CI01,EF06CI01,pre_requisito,EF06CI01,confirmada na planilha
EF06CI01,EF06CI03,relacionada,EF06CI01,confirmada na planilha
EF04CI01,EF06CI03,pre_requisito,EF06CI03,confirmada na planilha
EF06CI03,EF06CI04,relacionada,EF06CI03,confirmada na planilha
EF04CI08,EF06CI06,pre_requisito,EF06CI06,confirmada na planilha
EF06CI06,EF06CI07,pre_requisito,EF06CI07,confirmada na planilha
EF06CI07,EF06CI08,relacionada,EF06CI07,confirmada na planilha
EF06CI07,EF06CI09,relacionada,EF06CI07,confirmada na planilha
EF06CI07,EF06CI10,relacionada,EF06CI07,confirmada na planilha
EF03CI07,EF06CI11,pre_requisito,EF06CI11,confirmada na planilha
EF06CI11,EF06CI12,relacionada,EF06CI11,confirmada na planilha
EF06CI11,EF06CI13,relacionada,EF06CI11,confirmada na planilha
EF05CI11,EF06CI14,pre_requisito,EF06CI14,confirmada na planilha
EF06CI14,EF06CI13,relacionada,EF06CI14,confirmada na planilha
EF07CI03,EF07CI01,relacionada,EF07CI03,confirmada na planilha
EF07CI03,EF07CI02,relacionada,EF07CI03,confirmada na planilha
EF07CI03,EF07CI04,relacionada,EF07CI03,confirmada na planilha
EF07CI03,EF07CI05,relacionada,EF07CI03,confirmada na planilha
EF01CI01,EF07CI06,pre_requisito,EF07CI06,confirmada na planilha
EF02CI01,EF07CI06,pre_requisito,EF07CI06,confirmada na planilha
EF04CI02,EF07CI06,pre_requisito,EF07CI06,confirmada na planilha
EF05CI01,EF07CI06,pre_requisito,EF07CI06,confirmada na planilha
EF02CI06,EF07CI07,pre_requisito,EF07CI07,confirmada na planilha
EF03CI04,EF07CI07,pre_requisito,EF07CI07,confirmada na planilha
EF07CI07,EF07CI08,relacionada,EF07CI07,confirmada na planilha
EF01CI03,EF07CI09,pre_requisito,EF07CI09,confirmada na planilha
EF05CI08,EF07CI09,pre_requisito,EF07CI09,confirmada na planilha
EF07CI09,EF07CI08,relacionada,EF07CI09,confirmada na planilha
EF07CI10,EF07CI08,relacionada,EF07CI10,confirmada na planilha
EF07CI10,EF07CI11,relacionada,EF07CI10,confirmada na planilha
EF04CI01,EF07CI12,pre_requisito,EF07CI12,confirmada na planilha
EF06CI03,EF07CI12,pre_requisito,EF07CI12,confirmada na planilha
EF07CI12,EF07CI14,relacionada,EF07CI12,confirmada na planilha
EF07CI15,EF07CI16,relacionada,EF07CI15,confirmada na planilha
EF08CI01,EF08CI02,relacionada,EF08CI01,confirmada na planilha
EF08CI01,EF08CI03,relacionada,EF08CI01,confirmada na planilha
EF08CI01,EF08CI04,relacionada,EF08CI01,confirmada na planilha
EF08CI01,EF08CI05,relacionada,EF08CI01,confirmada na planilha
EF05CI02,EF08CI06,pre_requisito,EF08CI06,confirmada na planilha
EF08CI06,EF08CI02,relacionada,EF08CI06,confirmada na planilha
EF08CI06,EF08CI03,relacionada,EF08CI06,confirmada na planilha
EF08CI06,EF08CI04,relacionada,EF08CI06,confirmada na planilha
EF08CI06,EF08CI05,relacionada,EF08CI06,confirmada na planilha
EF08CI06,EF08CI07,relacionada,EF08CI06,confirmada na planilha
EF03CI05,EF08CI08,pre_requisito,EF08CI08,confirmada na planilha
EF06CI07,EF08CI08,pre_requisito,EF08CI08,confirmada na planilha
EF08CI08,EF08CI10,relacionada,EF08CI08,confirmada na planilha
EF08CI08,EF08CI11,relacionada,EF08CI08,confirmada na planilha
EF08CI08,EF08CI09,pre_requisito,EF08CI09,confirmada na planilha
EF08CI09,EF08CI10,relacionada,EF08CI09,confirmada na planilha
EF08CI09,EF08CI11,relacionada,EF08CI09,confirmada na planilha
EF02CI07,EF08CI12,pre_requisito,EF08CI12,confirmada na planilha
EF03CI08,EF08CI12,pre_requisito,EF08CI12,confirmada na planilha
EF04CI09,EF08CI12,pre_requisito,EF08CI12,confirmada na planilha
EF04CI11,EF08CI12,pre_requisito,EF08CI12,confirmada na planilha
EF06CI14,EF08CI13,pre_requisito,EF08CI13,confirmada na planilha
EF08CI13,EF08CI14,relacionada,EF08CI13,confirmada na planilha
EF08CI14,EF08CI15,pre_requisito,EF08CI15,confirmada na planilha
EF08CI15,EF08CI16,relacionada,EF08CI15,confirmada na planilha
EF05CI02,EF09CI01,pre_requisito,EF09CI01,confirmada na planilha
EF09CI01,EF09CI02,relacionada,EF09CI01,confirmada na planilha
EF09CI01,EF09CI03,relacionada,EF09CI01,confirmada na planilha
EF09CI01,EM13CNT101,pre_requisito,EF09CI01,confirmada na planilha
EF09CI07,EF09CI04,relacionada,EF09CI07,confirmada na planilha
EF09CI07,EF09CI05,relacionada,EF09CI07,confirmada na planilha
EF09CI07,EF09CI06,relacionada,EF09CI07,confirmada na planilha
EF09CI07,EM13CNT104,pre_requisito,EF09CI07,confirmada na planilha
EF09CI07,EM13CNT206,pre_requisito,EF09CI07,confirmada na planilha
EF06CI06,EF09CI09,pre_requisito,EF09CI09,confirmada na planilha
EF09CI09,EF09CI08,relacionada,EF09CI09,confirmada na planilha
EF09CI09,EF09CI11,relacionada,EF09CI09,confirmada na planilha
EF09CI09,EM13CNT101,pre_requisito,EF09CI09,confirmada na planilha
EF09CI09,EM13CNT304,pre_requisito,EF09CI09,confirmada na planilha
EF08CI06,EF09CI13,pre_requisito,EF09CI13,confirmada na planilha
EF09CI13,EF09CI12,relacionada,EF09CI13,confirmada na planilha
EF09CI13,EM13CNT206,pre_requisito,EF09CI13,confirmada na planilha
EF09CI14,EM13CNT201,pre_requisito,EF09CI14,confirmada na planilha
EF09CI14,EM13CNT204,pre_requisito,EF09CI14,confirmada na planilha
EF04CI11,EF09CI15,pre_requisito,EF09CI15,confirmada na planilha
EF09CI15,EF09CI17,relacionada,EF09CI15,confirmada na planilha
EF09CI15,EM13CNT101,pre_requisito,EF09CI15,confirmada na planilha
EF02CI05,EF09CI16,pre_requisito,EF09CI16,confirmada na planilha
EF03CI04,EF09CI16,pre_requisito,EF09CI16,confirmada na planilha
EF09CI16,EF09CI17,relacionada,EF09CI16,confirmada na planilha
EF09CI16,EM13CNT101,pre_requisito,EF09CI16,confirmada na planilha
EF09CI16,EM13CNT204,pre_requisito,EF09CI16,confirmada na planilha
EF01HI02,EF01HI01,relacionada_visao_geral,EF01HI02 + EF01HI01,confirmada na planilha
EF01HI02,EF01HI06,relacionada_visao_geral,EF01HI02 + EF01HI06,confirmada na planilha
EF01HI02,EF01HI07,relacionada_visao_geral,EF01HI02 + EF01HI07,confirmada na planilha
EF01HI02,EF01HI05,relacionada_visao_geral,EF01HI02 + EF01HI05,confirmada na planilha
EF01HI02,EF01GE01,relacionada_visao_geral,EF01HI02 + EF01GE01,confirmada na planilha
EF01HI04,EF01GE04,relacionada_visao_geral,EF01HI04 + EF01GE04,confirmada na planilha
EF01HI05,EF01GE02,relacionada_visao_geral,EF01HI05 + EF01GE02,confirmada na planilha
EF01GE01,EF01GE03,relacionada_visao_geral,EF01GE01 + EF01GE03,confirmada na planilha
EF01GE01,EF01GE06,relacionada_visao_geral,EF01GE01 + EF01GE06,confirmada na planilha
EF01GE01,EF01GE07,relacionada_visao_geral,EF01GE01 + EF01GE07,confirmada na planilha
EF01GE01,EF01GE09,relacionada_visao_geral,EF01GE01 + EF01GE09,confirmada na planilha
EF01GE01,EF01HI02,relacionada_visao_geral,EF01GE01 + EF01HI02,confirmada na planilha
EF01GE05,EF01GE06,relacionada_visao_geral,EF01GE05 + EF01GE06,confirmada na planilha
EF01GE05,EF01GE08,relacionada_visao_geral,EF01GE05 + EF01GE08,confirmada na planilha
EF01GE05,EF01GE10,relacionada_visao_geral,EF01GE05 + EF01GE10,confirmada na planilha
EF01GE05,EF01GE11,relacionada_visao_geral,EF01GE05 + EF01GE11,confirmada na planilha
EF01GE02,EF01GE06,relacionada_visao_geral,EF01GE02 + EF01GE06,confirmada na planilha
EF01GE02,EF01GE08,relacionada_visao_geral,EF01GE02 + EF01GE08,confirmada na planilha
EF01GE02,EF01GE09,relacionada_visao_geral,EF01GE02 + EF01GE09,confirmada na planilha
EF01GE02,EF01HI05,relacionada_visao_geral,EF01GE02 + EF01HI05,confirmada na planilha
EF01GE08,EF01GE01,relacionada_visao_geral,EF01GE08 + EF01GE01,confirmada na planilha
EF01GE08,EF01GE02,relacionada_visao_geral,EF01GE08 + EF01GE02,confirmada na planilha
EF01GE08,EF01GE05,relacionada_visao_geral,EF01GE08 + EF01GE05,confirmada na planilha
EF01GE09,EF01GE01,relacionada_visao_geral,EF01GE09 + EF01GE01,confirmada na planilha
EF01GE09,EF01GE02,relacionada_visao_geral,EF01GE09 + EF01GE02,confirmada na planilha
EF02HI01,EF02HI02,relacionada_visao_geral,EF02HI01 + EF02HI02,confirmada na planilha
EF02HI01,EF02HI10,relacionada_visao_geral,EF02HI01 + EF02HI10,confirmada na planilha
EF02HI04,EF02HI05,relacionada_visao_geral,EF02HI04 + EF02HI05,confirmada na planilha
EF02HI04,EF02HI08,relacionada_visao_geral,EF02HI04 + EF02HI08,confirmada na planilha
